concept,prefl,litf
http://vocab.getty.edu/aat/300196138,http://vocab.getty.edu/aat/term/1000196138-nl,extensometers
http://vocab.getty.edu/aat/300198750,http://vocab.getty.edu/aat/term/1000498895-nl,meetinstrumenten voor het meten van lineaire afstand
http://vocab.getty.edu/aat/300199009,http://vocab.getty.edu/aat/term/1000499202-nl,afstandmeters
http://vocab.getty.edu/aat/300196567,http://vocab.getty.edu/aat/term/1000498274-nl,meetinstrumenten voor het meten van afmeting
http://vocab.getty.edu/aat/300196296,http://vocab.getty.edu/aat/term/1000498188-nl,meetinstrumenten voor het meten van verticale afstand
http://vocab.getty.edu/aat/300264211,http://vocab.getty.edu/aat/term/1000302108-nl,dataloggers
http://vocab.getty.edu/aat/300196387,http://vocab.getty.edu/aat/term/1000196387-nl,densimeters
http://vocab.getty.edu/aat/300198977,http://vocab.getty.edu/aat/term/1000499161-nl,meetinstrumenten voor het meten van massa
http://vocab.getty.edu/aat/300198989,http://vocab.getty.edu/aat/term/1000198989-nl,meters
http://vocab.getty.edu/aat/300195711,http://vocab.getty.edu/aat/term/1000497922-nl,meetinstrumenten voor het meten van elektriciteit
http://vocab.getty.edu/aat/300196711,http://vocab.getty.edu/aat/term/1000498310-nl,meetinstrumenten voor het meten van zwaartekracht
http://vocab.getty.edu/aat/300196712,http://vocab.getty.edu/aat/term/1000498312-nl,meetinstrumenten voor het meten van magnetisme
http://vocab.getty.edu/aat/300196713,http://vocab.getty.edu/aat/term/1000498314-nl,meetinstrumenten voor het meten van nucleaire energie
http://vocab.getty.edu/aat/300200419,http://vocab.getty.edu/aat/term/1000499535-nl,meetinstrumenten voor het meten van stralingsenergie
http://vocab.getty.edu/aat/300195759,http://vocab.getty.edu/aat/term/1000497935-nl,versnellingsmeters
http://vocab.getty.edu/aat/300199702,http://vocab.getty.edu/aat/term/1000499257-nl,snelheidsmeters
http://vocab.getty.edu/aat/300200421,http://vocab.getty.edu/aat/term/1000499539-nl,meetinstrumenten voor het meten van vloeistof- of gasbeweging
http://vocab.getty.edu/aat/300200420,http://vocab.getty.edu/aat/term/1000499537-nl,meetinstrumenten voor het meten van de beweging van voorwerpen
http://vocab.getty.edu/aat/300195872,http://vocab.getty.edu/aat/term/1000498029-nl,bourdonbuizen
http://vocab.getty.edu/aat/300022422,http://vocab.getty.edu/aat/term/1000475477-nl,kymografen
http://vocab.getty.edu/aat/300198971,http://vocab.getty.edu/aat/term/1000198971-nl,manometers
http://vocab.getty.edu/aat/300200042,http://vocab.getty.edu/aat/term/1000200042-nl,penetrometers
http://vocab.getty.edu/aat/300200055,http://vocab.getty.edu/aat/term/1000499453-nl,piëzometers
http://vocab.getty.edu/aat/300200140,http://vocab.getty.edu/aat/term/1000499475-nl,drukmeters
http://vocab.getty.edu/aat/300203506,http://vocab.getty.edu/aat/term/1000500212-nl,spanningsmeters
http://vocab.getty.edu/aat/300199712,http://vocab.getty.edu/aat/term/1000199712-nl,tensiometers
http://vocab.getty.edu/aat/300204990,http://vocab.getty.edu/aat/term/1000500707-nl,bandenspanningsmeters
http://vocab.getty.edu/aat/300204992,http://vocab.getty.edu/aat/term/1000500711-nl,torsiemeters
http://vocab.getty.edu/aat/300023386,http://vocab.getty.edu/aat/term/1000476163-nl,momentsleutels
http://vocab.getty.edu/aat/300199703,http://vocab.getty.edu/aat/term/1000499259-nl,vacuummeters
http://vocab.getty.edu/aat/300205397,http://vocab.getty.edu/aat/term/1000500803-nl,evaporimeters
http://vocab.getty.edu/aat/300195824,http://vocab.getty.edu/aat/term/1000498004-nl,bathythermografen
http://vocab.getty.edu/aat/300195893,http://vocab.getty.edu/aat/term/1000195893-nl,calorimeters
http://vocab.getty.edu/aat/300196105,http://vocab.getty.edu/aat/term/1000498127-nl,ebullioscopen
http://vocab.getty.edu/aat/300196198,http://vocab.getty.edu/aat/term/1000498155-nl,frigoriemeters
http://vocab.getty.edu/aat/300199983,http://vocab.getty.edu/aat/term/1000199983-nl,pyrometers
http://vocab.getty.edu/aat/300343514,http://vocab.getty.edu/aat/term/1000639511-nl,segerkegels
http://vocab.getty.edu/aat/300198647,http://vocab.getty.edu/aat/term/1000198647-nl,thermometers
http://vocab.getty.edu/aat/300196714,http://vocab.getty.edu/aat/term/1000498316-nl,meetinstrumenten voor het meten van kleur
http://vocab.getty.edu/aat/300196715,http://vocab.getty.edu/aat/term/1000498318-nl,meetinstrumenten voor het meten van lichtabsorptie
http://vocab.getty.edu/aat/300200053,http://vocab.getty.edu/aat/term/1000499451-nl,fotometers
http://vocab.getty.edu/aat/300200096,http://vocab.getty.edu/aat/term/1000499469-nl,polariscopen
http://vocab.getty.edu/aat/300201594,http://vocab.getty.edu/aat/term/1000201594-nl,refractometers
http://vocab.getty.edu/aat/300196136,http://vocab.getty.edu/aat/term/1000498139-nl,verdampingsmeters
http://vocab.getty.edu/aat/300199763,http://vocab.getty.edu/aat/term/1000499284-nl,nefoscopen
http://vocab.getty.edu/aat/300198986,http://vocab.getty.edu/aat/term/1000499181-nl,meteorografen
http://vocab.getty.edu/aat/300199008,http://vocab.getty.edu/aat/term/1000199008-nl,radiosondes
http://vocab.getty.edu/aat/300199918,http://vocab.getty.edu/aat/term/1000499379-nl,zonneschijnmeters
http://vocab.getty.edu/aat/300195770,http://vocab.getty.edu/aat/term/1000497951-nl,meteorologische meetinstrumenten voor het meten van wind
http://vocab.getty.edu/aat/300374925,http://vocab.getty.edu/aat/term/1000515139-nl,aeroscopes
http://vocab.getty.edu/aat/300374927,http://vocab.getty.edu/aat/term/1000640172-nl,aethrioscopen
http://vocab.getty.edu/aat/300198628,http://vocab.getty.edu/aat/term/1000198628-nl,hygrometers
http://vocab.getty.edu/aat/300197090,http://vocab.getty.edu/aat/term/1000498392-nl,akoestische interferometers
http://vocab.getty.edu/aat/300196285,http://vocab.getty.edu/aat/term/1000196285-nl,audiometers
http://vocab.getty.edu/aat/300203442,http://vocab.getty.edu/aat/term/1000500174-nl,geluidsanalysators
http://vocab.getty.edu/aat/300197097,http://vocab.getty.edu/aat/term/1000498396-nl,geluidsniveaumeters
http://vocab.getty.edu/aat/300204991,http://vocab.getty.edu/aat/term/1000500709-nl,toonmeters
http://vocab.getty.edu/aat/300194553,http://vocab.getty.edu/aat/term/1000497664-nl,zakken (houders)
http://vocab.getty.edu/aat/300259712,http://vocab.getty.edu/aat/term/1000510430-nl,slaapzakken
http://vocab.getty.edu/aat/300186050,http://vocab.getty.edu/aat/term/1000186050-nl,mafrashes
http://vocab.getty.edu/aat/300196566,http://vocab.getty.edu/aat/term/1000498272-nl,okshoofden
http://vocab.getty.edu/aat/300215591,http://vocab.getty.edu/aat/term/1000215591-nl,puncheons (fusten)
http://vocab.getty.edu/aat/300198826,http://vocab.getty.edu/aat/term/1000498937-nl,kookmanden
http://vocab.getty.edu/aat/300194897,http://vocab.getty.edu/aat/term/1000497721-nl,wasmanden
http://vocab.getty.edu/aat/300194907,http://vocab.getty.edu/aat/term/1000497723-nl,marktmanden
http://vocab.getty.edu/aat/300194836,http://vocab.getty.edu/aat/term/1000497709-nl,weefmanden
http://vocab.getty.edu/aat/300194942,http://vocab.getty.edu/aat/term/1000497731-nl,kaasmanden
http://vocab.getty.edu/aat/300194928,http://vocab.getty.edu/aat/term/1000497727-nl,pakmanden
http://vocab.getty.edu/aat/300194913,http://vocab.getty.edu/aat/term/1000497725-nl,naaimanden
http://vocab.getty.edu/aat/300194850,http://vocab.getty.edu/aat/term/1000497711-nl,visbennen
http://vocab.getty.edu/aat/300198827,http://vocab.getty.edu/aat/term/1000498939-nl,hengselmanden
http://vocab.getty.edu/aat/300312097,http://vocab.getty.edu/aat/term/1000638875-nl,korven (manden)
http://vocab.getty.edu/aat/300194877,http://vocab.getty.edu/aat/term/1000497715-nl,verenmanden
http://vocab.getty.edu/aat/300194856,http://vocab.getty.edu/aat/term/1000497713-nl,deegmanden
http://vocab.getty.edu/aat/300197595,http://vocab.getty.edu/aat/term/1000498556-nl,broodmanden
http://vocab.getty.edu/aat/300237665,http://vocab.getty.edu/aat/term/1000507572-nl,ondiepe tuinmandjes van houtstroken
http://vocab.getty.edu/aat/300194981,http://vocab.getty.edu/aat/term/1000497733-nl,wolspoelmanden
http://vocab.getty.edu/aat/300194880,http://vocab.getty.edu/aat/term/1000497717-nl,bloemenmanden
http://vocab.getty.edu/aat/300248102,http://vocab.getty.edu/aat/term/1000508412-nl,wanmanden
http://vocab.getty.edu/aat/300198489,http://vocab.getty.edu/aat/term/1000498806-nl,cakemanden
http://vocab.getty.edu/aat/300194894,http://vocab.getty.edu/aat/term/1000497719-nl,ganzenmanden
http://vocab.getty.edu/aat/300198837,http://vocab.getty.edu/aat/term/1000498963-nl,voorraadmanden
http://vocab.getty.edu/aat/300211926,http://vocab.getty.edu/aat/term/1000502530-nl,verzamelmanden
http://vocab.getty.edu/aat/300194938,http://vocab.getty.edu/aat/term/1000497729-nl,duivenmanden
http://vocab.getty.edu/aat/300197615,http://vocab.getty.edu/aat/term/1000498570-nl,prullenbakken
http://vocab.getty.edu/aat/300211978,http://vocab.getty.edu/aat/term/1000502536-nl,picknickmanden
http://vocab.getty.edu/aat/300139717,http://vocab.getty.edu/aat/term/1000493237-nl,arken (kastmeubilair)
http://vocab.getty.edu/aat/300143716,http://vocab.getty.edu/aat/term/1000643155-nl,boekenkasten
http://vocab.getty.edu/aat/300038888,http://vocab.getty.edu/aat/term/1000482123-nl,kabinetten (kastmeubilair)
http://vocab.getty.edu/aat/300038992,http://vocab.getty.edu/aat/term/1000482160-nl,kisten
http://vocab.getty.edu/aat/300039009,http://vocab.getty.edu/aat/term/1000482172-nl,ladekasten
http://vocab.getty.edu/aat/300164414,http://vocab.getty.edu/aat/term/1000494320-nl,hoekplanken
http://vocab.getty.edu/aat/300121378,http://vocab.getty.edu/aat/term/1000491093-nl,toonbanken
http://vocab.getty.edu/aat/300039183,http://vocab.getty.edu/aat/term/1000482216-nl,wandkasten
http://vocab.getty.edu/aat/300039338,http://vocab.getty.edu/aat/term/1000482256-nl,schrijfmeubels
http://vocab.getty.edu/aat/300172131,http://vocab.getty.edu/aat/term/1000494989-nl,dispensers (meubilair)
http://vocab.getty.edu/aat/300077356,http://vocab.getty.edu/aat/term/1000488937-nl,uitstalkasten
http://vocab.getty.edu/aat/300266737,http://vocab.getty.edu/aat/term/1000637316-nl,buffetkasten
http://vocab.getty.edu/aat/300039306,http://vocab.getty.edu/aat/term/1000482249-nl,dressoirs (meubilair)
http://vocab.getty.edu/aat/300266738,http://vocab.getty.edu/aat/term/1000312571-nl,side by sides (kasten)
http://vocab.getty.edu/aat/300039237,http://vocab.getty.edu/aat/term/1000482229-nl,kleerkasten
http://vocab.getty.edu/aat/300237629,http://vocab.getty.edu/aat/term/1000507553-nl,koektrommels
http://vocab.getty.edu/aat/300194529,http://vocab.getty.edu/aat/term/1000497660-nl,stembussen
http://vocab.getty.edu/aat/300196983,http://vocab.getty.edu/aat/term/1000498366-nl,snuifdozen
http://vocab.getty.edu/aat/300038879,http://vocab.getty.edu/aat/term/1000482119-nl,Bijbeldozen
http://vocab.getty.edu/aat/300221187,http://vocab.getty.edu/aat/term/1000504235-nl,sigarendozen
http://vocab.getty.edu/aat/300195328,http://vocab.getty.edu/aat/term/1000497801-nl,broodtrommels
http://vocab.getty.edu/aat/300215531,http://vocab.getty.edu/aat/term/1000503414-nl,archiefdozen
http://vocab.getty.edu/aat/300221191,http://vocab.getty.edu/aat/term/1000504242-nl,sigarettendozen
http://vocab.getty.edu/aat/300198833,http://vocab.getty.edu/aat/term/1000498955-nl,naaikisten
http://vocab.getty.edu/aat/300215512,http://vocab.getty.edu/aat/term/1000503394-nl,bruidsdozen
http://vocab.getty.edu/aat/300198830,http://vocab.getty.edu/aat/term/1000498949-nl,strooidoosjes
http://vocab.getty.edu/aat/300198832,http://vocab.getty.edu/aat/term/1000611452-nl,naaidozen
http://vocab.getty.edu/aat/300198894,http://vocab.getty.edu/aat/term/1000499045-nl,pillendoosjes
http://vocab.getty.edu/aat/300039006,http://vocab.getty.edu/aat/term/1000482166-nl,juwelenkistjes
http://vocab.getty.edu/aat/300237474,http://vocab.getty.edu/aat/term/1000507522-nl,bonbondozen
http://vocab.getty.edu/aat/300215553,http://vocab.getty.edu/aat/term/1000503427-nl,postzegeldoosjes
http://vocab.getty.edu/aat/300225932,http://vocab.getty.edu/aat/term/1000505142-nl,kraag- en manchetdozen
http://vocab.getty.edu/aat/300215528,http://vocab.getty.edu/aat/term/1000503412-nl,stopkistjes
http://vocab.getty.edu/aat/300198954,http://vocab.getty.edu/aat/term/1000499149-nl,tabaksdozen
http://vocab.getty.edu/aat/300220808,http://vocab.getty.edu/aat/term/1000504148-nl,toiletdozen
http://vocab.getty.edu/aat/300196745,http://vocab.getty.edu/aat/term/1000498320-nl,mouchedoosjes
http://vocab.getty.edu/aat/300225931,http://vocab.getty.edu/aat/term/1000505140-nl,handschoenendozen
http://vocab.getty.edu/aat/300196960,http://vocab.getty.edu/aat/term/1000498362-nl,zoutbakken
http://vocab.getty.edu/aat/300198947,http://vocab.getty.edu/aat/term/1000499137-nl,specerijdozen
http://vocab.getty.edu/aat/300220755,http://vocab.getty.edu/aat/term/1000504138-nl,zeepdozen
http://vocab.getty.edu/aat/300198927,http://vocab.getty.edu/aat/term/1000499110-nl,hoedendozen
http://vocab.getty.edu/aat/300215604,http://vocab.getty.edu/aat/term/1000503455-nl,serveerdozen voor sardines
http://vocab.getty.edu/aat/300043069,http://vocab.getty.edu/aat/term/1000483863-nl,suikerpotten
http://vocab.getty.edu/aat/300135329,http://vocab.getty.edu/aat/term/1000492617-nl,theebusjes
http://vocab.getty.edu/aat/300265058,http://vocab.getty.edu/aat/term/1000513353-nl,blikjes (aluminium)
http://vocab.getty.edu/aat/300225709,http://vocab.getty.edu/aat/term/1000505083-nl,oliebusjes
http://vocab.getty.edu/aat/300265057,http://vocab.getty.edu/aat/term/1000513352-nl,blikjes (tin)
http://vocab.getty.edu/aat/300266861,http://vocab.getty.edu/aat/term/1000637452-nl,eetstokjeshouders
http://vocab.getty.edu/aat/300164337,http://vocab.getty.edu/aat/term/1000494293-nl,wijnkisten
http://vocab.getty.edu/aat/300266858,http://vocab.getty.edu/aat/term/1000637446-nl,klarinetkoffers
http://vocab.getty.edu/aat/300221195,http://vocab.getty.edu/aat/term/1000504248-nl,sigarenkokers
http://vocab.getty.edu/aat/300266862,http://vocab.getty.edu/aat/term/1000637454-nl,bestekkoffers
http://vocab.getty.edu/aat/300266859,http://vocab.getty.edu/aat/term/1000637448-nl,gitaarkoffers
http://vocab.getty.edu/aat/300231150,http://vocab.getty.edu/aat/term/1000231150-nl,holsters
http://vocab.getty.edu/aat/300198943,http://vocab.getty.edu/aat/term/1000499133-nl,mummiekisten
http://vocab.getty.edu/aat/300221190,http://vocab.getty.edu/aat/term/1000504240-nl,sigarettenkokers
http://vocab.getty.edu/aat/300266860,http://vocab.getty.edu/aat/term/1000637450-nl,messenkoffers
http://vocab.getty.edu/aat/300261924,http://vocab.getty.edu/aat/term/1000510696-nl,cd-doosjes
http://vocab.getty.edu/aat/300266863,http://vocab.getty.edu/aat/term/1000637456-nl,fotodozen
http://vocab.getty.edu/aat/300227119,http://vocab.getty.edu/aat/term/1000505333-nl,visitekaarthouders
http://vocab.getty.edu/aat/300198733,http://vocab.getty.edu/aat/term/1000498886-nl,foedralen
http://vocab.getty.edu/aat/300266857,http://vocab.getty.edu/aat/term/1000637444-nl,vioolkisten
http://vocab.getty.edu/aat/300261961,http://vocab.getty.edu/aat/term/1000261968-nl,union cases
http://vocab.getty.edu/aat/300221557,http://vocab.getty.edu/aat/term/1000221557-nl,etuis
http://vocab.getty.edu/aat/300225933,http://vocab.getty.edu/aat/term/1000505144-nl,brillenkokers
http://vocab.getty.edu/aat/300046209,http://vocab.getty.edu/aat/term/1000484483-nl,sleuteletuis
http://vocab.getty.edu/aat/300206697,http://vocab.getty.edu/aat/term/1000500922-nl,amen
http://vocab.getty.edu/aat/300207402,http://vocab.getty.edu/aat/term/1000501012-nl,pijpen (fusten)
http://vocab.getty.edu/aat/300206700,http://vocab.getty.edu/aat/term/1000500924-nl,tonnen
http://vocab.getty.edu/aat/300215595,http://vocab.getty.edu/aat/term/1000215595-nl,rundlets
http://vocab.getty.edu/aat/300226883,http://vocab.getty.edu/aat/term/1000505310-nl,bakvormen
http://vocab.getty.edu/aat/300196517,http://vocab.getty.edu/aat/term/1000498259-nl,vetvangers
http://vocab.getty.edu/aat/300395503,http://vocab.getty.edu/aat/term/1000609074-nl,vuurpotten
http://vocab.getty.edu/aat/300042984,http://vocab.getty.edu/aat/term/1000483795-nl,braadpannen (kookgerei)
http://vocab.getty.edu/aat/300042986,http://vocab.getty.edu/aat/term/1000483799-nl,omeletpannen
http://vocab.getty.edu/aat/300196792,http://vocab.getty.edu/aat/term/1000196792-nl,roasters
http://vocab.getty.edu/aat/300042987,http://vocab.getty.edu/aat/term/1000483801-nl,steelpannen
http://vocab.getty.edu/aat/300220956,http://vocab.getty.edu/aat/term/1000504185-nl,kaasplanken
http://vocab.getty.edu/aat/300043072,http://vocab.getty.edu/aat/term/1000483869-nl,serveerbladen om op het bed te plaatsen
http://vocab.getty.edu/aat/300136635,http://vocab.getty.edu/aat/term/1000136635-nl,canterburies (standaarden)
http://vocab.getty.edu/aat/300196435,http://vocab.getty.edu/aat/term/1000611420-nl,hakblokken met opstaande rand
http://vocab.getty.edu/aat/300198829,http://vocab.getty.edu/aat/term/1000498945-nl,pennenbakken
http://vocab.getty.edu/aat/300043073,http://vocab.getty.edu/aat/term/1000483871-nl,broodschalen
http://vocab.getty.edu/aat/300215745,http://vocab.getty.edu/aat/term/1000503504-nl,droogmanden
http://vocab.getty.edu/aat/300215516,http://vocab.getty.edu/aat/term/1000503396-nl,kabarets
http://vocab.getty.edu/aat/300216967,http://vocab.getty.edu/aat/term/1000503752-nl,ijsschalen
http://vocab.getty.edu/aat/300196775,http://vocab.getty.edu/aat/term/1000498326-nl,spiegelplateaus
http://vocab.getty.edu/aat/300198945,http://vocab.getty.edu/aat/term/1000499135-nl,lepelblaadjes
http://vocab.getty.edu/aat/300198471,http://vocab.getty.edu/aat/term/1000498803-nl,theebladen
http://vocab.getty.edu/aat/300199729,http://vocab.getty.edu/aat/term/1000499276-nl,deegbakken
http://vocab.getty.edu/aat/300198988,http://vocab.getty.edu/aat/term/1000499183-nl,wastobbes
http://vocab.getty.edu/aat/300196771,http://vocab.getty.edu/aat/term/1000498324-nl,handemmers
http://vocab.getty.edu/aat/300197358,http://vocab.getty.edu/aat/term/1000498463-nl,alembieken
http://vocab.getty.edu/aat/300265247,http://vocab.getty.edu/aat/term/1000513524-nl,almorratxa’s
http://vocab.getty.edu/aat/300198863,http://vocab.getty.edu/aat/term/1000198863-nl,askoi
http://vocab.getty.edu/aat/300265012,http://vocab.getty.edu/aat/term/1000305672-nl,astragaloi
http://vocab.getty.edu/aat/300045614,http://vocab.getty.edu/aat/term/1000484169-nl,kommen
http://vocab.getty.edu/aat/300199747,http://vocab.getty.edu/aat/term/1000499280-nl,bekerglazen
http://vocab.getty.edu/aat/300201179,http://vocab.getty.edu/aat/term/1000201179-nl,kyathoi
http://vocab.getty.edu/aat/300196368,http://vocab.getty.edu/aat/term/1000643225-nl,kookketels (vaten)
